"ID fiche";"type de suivi";"date sortie";"heure début";"heure fin";"coefficient marée";"heure marée basse";"hauteur basse mer";"période";"libellé campagne";"libellé sortie";"référent sortie";"équipe terrain";"territoire";"code site";"site";"zone";"type protocole";"version protocole";"auteur saisie";"organisme suivi";"couverture nuageuse";"précipitations";"pression atmosphérique";"température";"force du vent";"force du vent en rafale";"direction du vent";"état de la mer";"commentaires"
371833;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-040";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371839;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-041";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371845;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-042";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371851;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-043";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371857;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-044";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371863;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-045";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371869;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-046";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371875;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-047";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371881;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-048";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371887;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-049";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371893;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-050";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371899;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-051";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371905;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-052";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371911;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-053";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371917;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-054";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371923;"Suivi des enquêtes pêcheurs à pied";"2018-04-17 00:00:00.0";"10:00";"14:00";101;"12:34";;"Semaine";"avr-18";"2018-04-17-EGMP-SEN-055";"ANNE CIGOLOTTI";"Anne CIGOLOTTI + caroline VOISSIERE";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_087";"Pointe de la Fumée";;"Enquête sensibilisation";;"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;"165 pêcheurs comptabilisés à 11h15. Beaucoup de pêcheurs de palourdes dans les parcs. Pêcheurs en demande d'infos sur la réglementation et les lieux autorisés pour pêcher les huîtres. Présence des affaires maritimes vers 12h30"
371929;"Suivi des enquêtes pêcheurs à pied";"2018-05-17 00:00:00.0";"10:30";"14:00";100;"12:51";;"Semaine";"mai-18";"2018-05-17-EGMP-SEN-027";"Julie MERIEN";"Julie MERIEN + Denis HERVOUET";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_110";"Le Jamblet";;"Enquête sensibilisation";"QLittorea complet";"CIGOLOTTI";"Ecomusée de Port des Barques";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;"1-Très légère brise-1 à 5 km/h-Mer ridée";;;;"19 pêcheurs comptabilisés à 11h15 - Peu de monde mais nous avons également sensibilisé un groupe de 15 personnes présentes sur l'estran. La quantité est globalement respectée et l'accueil sympathique."
371941;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";"12:00";97;"11:30";;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-112";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
371947;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";"12:00";97;"11:30";;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-114";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
371953;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";"12:00";97;"11:30";;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-115";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
371959;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";"12:00";97;"11:30";;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-116";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
371965;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";"12:00";97;"11:30";;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-117";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
371971;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";"12:00";97;"11:30";;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-118";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
371977;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";"12:00";97;"11:30";;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-119";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
371983;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";"12:00";97;"11:30";;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-120";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
371988;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";"12:00";97;"11:30";;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-121";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;"0-calme-0 m";
371994;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";;97;;;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-121";"Léa GRACIA";"Paulette Comes";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372000;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";;97;;;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-123";"Léa GRACIA";"Paulette Comes";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372010;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";;97;;;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-124";"Léa GRACIA";"Paulette Comes";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372016;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";;97;;;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-125";"Léa GRACIA";"Paulette Comes";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372022;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";;97;;;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-126";"Léa GRACIA";"Paulette Comes";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372028;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";;97;;;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-127";"Léa GRACIA";"Paulette Comes";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372034;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";;97;;;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-128";"Léa GRACIA";"Paulette Comes";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372040;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";;97;;;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-129";"Léa GRACIA";"Paulette Comes";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372046;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";;97;;;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-130";"Léa GRACIA";"Paulette Comes";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372052;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";;97;;;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-131";"Léa GRACIA";"Paulette Comes";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372058;"Suivi des enquêtes pêcheurs à pied";"2018-07-13 00:00:00.0";"10:00";;97;;;"Vacances";"jul-18";"2018-07-13-EGMP-SEN-132";"Léa GRACIA";"Paulette Comes";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372065;"Suivi des enquêtes pêcheurs à pied";"2018-09-11 00:00:00.0";"10:30";;110;;;"Semaine";"sep-18";"2018-09-11-EGMP-SEN-073";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372075;"Suivi des enquêtes pêcheurs à pied";"2018-09-11 00:00:00.0";"10:30";;110;;;"Semaine";"sep-18";"2018-09-11-EGMP-SEN-075";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372081;"Suivi des enquêtes pêcheurs à pied";"2018-09-11 00:00:00.0";"10:30";;110;;;"Semaine";"sep-18";"2018-09-11-EGMP-SEN-076";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372088;"Suivi des enquêtes pêcheurs à pied";"2018-09-11 00:00:00.0";"10:30";;110;;;"Semaine";"sep-18";"2018-09-11-EGMP-SEN-077";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372093;"Suivi des enquêtes pêcheurs à pied";"2018-09-11 00:00:00.0";"10:30";;110;;;"Semaine";"sep-18";"2018-09-11-EGMP-SEN-078";"Tiffany GREF";;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372098;"Suivi des enquêtes pêcheurs à pied";"2018-09-09 00:00:00.0";;;105;"12:55";;"Week-end ou Jour Férié";"sep-18";"2018-09-09-LEGD-SEN-018";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Enquête complète";"QLittorea simplifié";"TANGHE";"CPIE pays de Morlaix-Tregor";"25-75% (Nuageux)";"Pas de précipitation";;;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";;;;
372104;"Suivi des enquêtes pêcheurs à pied";"2018-09-09 00:00:00.0";;;105;"12:55";;"Week-end ou Jour Férié";"sep-18";"2018-09-09-LEGD-SEN-020";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Enquête complète";"QLittorea simplifié";"TANGHE";"CPIE pays de Morlaix-Tregor";"25-75% (Nuageux)";"Pas de précipitation";;;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";;;;
372122;"Suivi des enquêtes pêcheurs à pied";"2018-09-09 00:00:00.0";;;105;"12:55";;"Week-end ou Jour Férié";"sep-18";"2018-09-09-LEGD-SEN-021";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Enquête complète";"QLittorea simplifié";"TANGHE";"CPIE pays de Morlaix-Tregor";"25-75% (Nuageux)";"Pas de précipitation";;;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";;;;
372136;"Suivi des enquêtes pêcheurs à pied";"2018-09-09 00:00:00.0";;;105;"12:55";;"Week-end ou Jour Férié";"sep-18";"2018-09-09-LEGD-SEN-022";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Enquête complète";"QLittorea simplifié";"TANGHE";"CPIE pays de Morlaix-Tregor";"25-75% (Nuageux)";"Pas de précipitation";;;"4-Jolie brise-20 à 28 km/h-Petites vagues. Moutons.";;;;
372145;"Suivi des enquêtes pêcheurs à pied";"2018-09-26 00:00:00.0";;;92;"14:05";;"Semaine";"sep-18";"2018-09-26-LEGD-SEN-006";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Enquête complète";"QLittorea simplifié";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";;;;
372158;"Suivi des enquêtes pêcheurs à pied";"2018-09-26 00:00:00.0";;;92;"14:05";;"Semaine";"sep-18";"2018-09-26-LEGD-SEN-008";"Michaël TANGHE";;"Pays de Morlaix";"LEGD_04";"Baie de Goulven";;"Enquête complète";"QLittorea simplifié";"TANGHE";"CPIE pays de Morlaix-Tregor";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;"5-Bonne brise-29 à 38 km/h-Vagues modérées.";;;;
372365;"Suivi des enquêtes pêcheurs à pied";"2018-09-11 00:00:00.0";"10:30";;110;;;"Semaine";"sep-18";"2018-09-11-EGMP-SEN-078";"Tiffany GREF";"Tiffany + Léa";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372371;"Suivi des enquêtes pêcheurs à pied";"2018-09-11 00:00:00.0";"10:30";;110;;;"Semaine";"sep-18";"2018-09-11-EGMP-SEN-080";"Tiffany GREF";"Tiffany + Léa";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
372376;"Suivi des enquêtes pêcheurs à pied";"2018-09-11 00:00:00.0";"10:30";;110;;;"Semaine";"sep-18";"2018-09-11-EGMP-SEN-081";"Tiffany GREF";"Tiffany + Léa";"Estuaire de la Gironde et Mer des Pertuis";"EGMP_079";"Angoulins";;"Enquête sensibilisation";"QLittorea complet";"GREF";"E.C.O.L.E. de la mer";"0-25% (Peu ou pas nuageux)";"Pas de précipitation";;;;;;;
